objectid,network,type,status,strategic_cycling_corridor,local_name,local_type,rd_num,name,side,facility_left,surface_left,width_left,facility_right,surface_right,width_right,lighting,verified_date,bearing,scc_name,comments
2023,PBN,On Road,Proposed,No,TUCKER,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2024,PBN,On Road,Proposed,No,TUCKER,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2025,PBN,On Road,Proposed,No,TUCKER,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2026,PBN,On Road,Proposed,No,TUCKER,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2027,PBN,On Road,Proposed,Yes,HIGH,STREET,5801, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
2028,PBN,On Road,Proposed,Yes,HIGHBURY,ROAD,5302, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Burwood to Kilsyth, 
2029,PBN,On Road,Proposed,Yes,HIGH,STREET,5801, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
2030,PBN,On Road,Proposed,Yes,HIGH,STREET,5801, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
2031,PBN,On Road,Proposed,Yes,HIGHBURY,ROAD,5302, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Burwood to Kilsyth, 
2032,PBN,On Road,Proposed,Yes,HIGH,STREET,5801, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
2033,PBN,On Road,Proposed,Yes,HIGH,STREET,5801, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
2034,PBN,On Road,Proposed,Yes,HIGHBURY,ROAD,5302, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Burwood to Kilsyth, 
2035,PBN,On Road,Proposed,Yes,HIGH,STREET,5801, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
2036,PBN,On Road,Proposed,Yes,HIGHBURY,ROAD,5302, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Burwood to Kilsyth, 
2037,PBN,On Road,Proposed,Yes,HIGH,STREET,5801, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
2038,PBN,On Road,Proposed,Yes,HIGH,STREET,5801, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
2039,PBN,On Road,Proposed,Yes,HIGH,STREET,5801, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
2040,PBN,On Road,Proposed,Yes,HIGHBURY,ROAD,5302, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Burwood to Kilsyth, 
2041,PBN,On Road,Proposed,Yes,HIGHBURY,ROAD,5302, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Burwood to Kilsyth, 
2042,PBN,On Road,Proposed,Yes,HIGHBURY,ROAD,5302, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Burwood to Kilsyth, 
2043,PBN,On Road,Proposed,Yes,HIGHBURY,ROAD,5302, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Burwood to Kilsyth, 
2044,PBN,On Road,Proposed,Yes,CHAPEL,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"Clifton Hill to Windsor (via Chapel St), Central Subregion to Hampton", 
2045,PBN,On Road,Proposed,No,KOOYONG,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2046,PBN,On Road,Proposed,No,BURKE,ROAD,5874, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2047,PBN,On Road,Proposed,No,GLENFERRIE,ROAD,5310, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2048,PBN,On Road,Proposed,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2049,PBN,On Road,Proposed,No,WARRIGAL,ROAD,2070, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2050,PBN,On Road,Proposed,No,BURKE,ROAD,5874, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2051,PBN,On Road,Proposed,No,KOOYONG,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2052,PBN,On Road,Proposed,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2053,PBN,On Road,Proposed,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2054,PBN,On Road,Proposed,No,WATTLETREE,ROAD,5089, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2055,PBN,On Road,Proposed,No,GLENFERRIE,ROAD,5310, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2056,PBN,On Road,Proposed,No,WATTLETREE,ROAD,5089, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2057,PBN,On Road,Proposed,No,WARRIGAL,ROAD,2070, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2058,PBN,On Road,Proposed,No,WATTLETREE,ROAD,5089, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2059,PBN,On Road,Proposed,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2060,PBN,On Road,Proposed,No,WATTLETREE,ROAD,5089, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2061,PBN,On Road,Proposed,No,HUNTINGDALE,ROAD,5306, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2062,PBN,On Road,Proposed,No,KOOYONG,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2063,PBN,On Road,Proposed,No,FLINDERS,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2064,PBN,On Road,Proposed,No,GEELONG,ROAD,2500, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2065,PBN,On Road,Proposed,No,GEELONG,ROAD,2500, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2066,PBN,On Road,Proposed,No,FLINDERS,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2067,PBN,On Road,Existing,No,QUEENSBRIDGE,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2068,PBN,On Road,Proposed,No,FLINDERS,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2069,PBN,On Road,Proposed,No,WILLIAMSTOWN,ROAD,5822, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2070,PBN,On Road,Proposed,No,GEELONG,ROAD,2500, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2071,PBN,On Road,Proposed,No,SOUTHBANK,BOULEVARD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2072,PBN,On Road,Proposed,No,QUEENSBRIDGE,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2073,PBN,On Road,Proposed,No,QUEENSBRIDGE,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2074,PBN,On Road,Proposed,No,GEELONG,ROAD,2500, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2075,PBN,On Road,Proposed,No,WILLIAMSTOWN,ROAD,5822, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2076,PBN,On Road,Proposed,No,SOUTHBANK,BOULEVARD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2077,PBN,On Road,Proposed,No,GEELONG,ROAD,2500, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2078,PBN,On Road,Proposed,No,INGLES,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2079,PBN,On Road,Proposed,No,SOUTHBANK,BOULEVARD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2080,PBN,On Road,Proposed,No,GEELONG,ROAD,2500, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2081,PBN,On Road,Proposed,No,WILLIAMSTOWN,ROAD,5822, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2082,PBN,On Road,Proposed,No,SOUTHBANK,BOULEVARD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2083,PBN & MTN,On Road,Proposed,Yes,KOROROITCREEK,ROAD,5833, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Altona North - Werribee, 
2084,PBN,On Road,Proposed,Yes,HIGH,STREET,5801, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
2085,PBN,On Road,Proposed,Yes,HIGH,STREET,5801, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
2086,PBN,On Road,Proposed,Yes,HIGH,STREET,5801, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
2087,PBN,On Road,Proposed,Yes,AUGHTIE,DRIVE,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to St Kilda West, 
2088,PBN,On Road,Proposed,Yes,AUGHTIE,DRIVE,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to St Kilda West, 
2089,PBN,On Road,Proposed,Yes,HOCKEY,DRIVE,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to St Kilda West, 
2090,PBN,On Road,Proposed,Yes,VILLAGEGREEN,DRIVE,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to St Kilda West, 
2091,PBN,On Road,Proposed,Yes,VILLAGEGREEN,DRIVE,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to St Kilda West, 
2092,PBN,On Road,Proposed,Yes,VILLAGEGREEN,DRIVE,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to St Kilda West, 
2093,PBN,On Road,Proposed,Yes,VILLAGEGREEN,DRIVE,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to St Kilda West, 
2094,PBN,On Road,Proposed,Yes,LAKESIDE,DRIVE,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"Coburg to St Kilda East, St Kilda to Ashwood, Central Subregion to St Kilda West, Central Subregion to Mulgrave", 
2095,PBN,On Road,Proposed,Yes,LAKESIDE,DRIVE,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"Coburg to St Kilda East, St Kilda to Ashwood, Central Subregion to St Kilda West, Central Subregion to Mulgrave", 
2096,PBN,On Road,Proposed,Yes,LAKESIDE,DRIVE,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"Coburg to St Kilda East, St Kilda to Ashwood, Central Subregion to St Kilda West, Central Subregion to Mulgrave", 
2097,PBN,On Road,Proposed,Yes,LAKESIDE,DRIVE,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,"Coburg to St Kilda East, St Kilda to Ashwood, Central Subregion to St Kilda West, Central Subregion to Mulgrave", 
2098,PBN,On Road,Proposed,Yes,GREY,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2099,PBN,On Road,Proposed,Yes,GREY,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2100,PBN,On Road,Proposed,Yes,GREY,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2101,PBN,On Road,Proposed,Yes,GREY,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2102,PBN,On Road,Proposed,Yes,GREY,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2103,PBN,On Road,Proposed,Yes,GREY,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2104,PBN,On Road,Proposed,Yes,GREY,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2105,PBN,On Road,Proposed,Yes,GREY,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2106,PBN,On Road,Proposed,Yes,GREY,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2107,PBN,On Road,Proposed,Yes,GREY,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2108,PBN,On Road,Proposed,Yes,GREY,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2109,PBN,On Road,Proposed,Yes,GLENEIRA,ROAD,5296, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2110,PBN,On Road,Proposed,Yes,GLENEIRA,ROAD,5296, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2111,PBN,On Road,Proposed,Yes,GLENEIRA,ROAD,5296, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2112,PBN,On Road,Proposed,Yes,GLENEIRA,ROAD,5296, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2113,PBN,On Road,Proposed,Yes,GLENEIRA,ROAD,5296, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2114,PBN,On Road,Proposed,Yes,GLENEIRA,ROAD,5296, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,St Kilda to Dandenong, 
2115,PBN,On Road,Proposed,No,MAIDSTONE,STREET,5451, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2116,PBN & MTN,On Road,Proposed,No,KOROROITCREEK,ROAD,5833, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2117,PBN,On Road,Proposed,No,KOROROITCREEK,ROAD,5833, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2118,PBN,On Road,Proposed,No,MAIDSTONE,STREET,5451, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2119,PBN,On Road,Proposed,No,MAIDSTONE,STREET,5451, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2120,PBN,On Road,Proposed,No,MAIDSTONE,STREET,5451, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2121,PBN,On Road,Proposed,No,MAIDSTONE,STREET,5451, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2122,PBN,On Road,Proposed,No,MAIDSTONE,STREET,5451, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2123,PBN,On Road,Proposed,No,WELLINGTON,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2124,PBN,On Road,Proposed,No,WELLINGTON,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2125,PBN,On Road,Proposed,No,WELLINGTON,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2126,PBN,On Road,Proposed,No,WELLINGTON,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2127,PBN,On Road,Proposed,No,WELLINGTON,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2128,PBN,On Road,Proposed,No,MAIDSTONE,STREET,5451, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2129,PBN,On Road,Proposed,No,WELLINGTON,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2130,PBN,On Road,Proposed,No,WELLINGTON,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2131,PBN,On Road,Proposed,No,WELLINGTON,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2132,PBN,On Road,Proposed,No,WELLINGTON,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2133,PBN,On Road,Proposed,No,KOROROITCREEK,ROAD,5833, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2134,PBN,On Road,Proposed,No,KOROROITCREEK,ROAD,5833, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2135,PBN,On Road,Proposed,No,QUEENS,WAY,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2136,PBN,On Road,Proposed,No,KOROROITCREEK,ROAD,5833, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2137,PBN,On Road,Proposed,No,KOROROITCREEK,ROAD,5833, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2138,PBN,On Road,Proposed,No,KOROROITCREEK,ROAD,5833, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2139,PBN,On Road,Proposed,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2140,PBN,On Road,Proposed,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2141,PBN,On Road,Proposed,No,MAIDSTONE,STREET,5451, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2142,PBN,On Road,Proposed,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2143,PBN,On Road,Proposed,No,FERGUSON,STREET,5833, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2144,PBN,On Road,Proposed,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2145,PBN,On Road,Proposed,No,PRINCES,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2146,PBN,On Road,Proposed,No,FERGUSON,STREET,5833, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2147,PBN,On Road,Proposed,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2148,PBN,On Road,Proposed,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2149,PBN,On Road,Proposed,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2150,PBN,On Road,Proposed,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2151,PBN,On Road,Proposed,No,PRINCES,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2152,PBN,On Road,Proposed,No,WILLIAMS,ROAD,5596, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2153,PBN,On Road,Proposed,No,VICTORIA,STREET,5082, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2154,PBN,On Road,Proposed,No,VICTORIA,STREET,5082, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2155,PBN,On Road,Proposed,No,GEELONG,ROAD,2500, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2156,PBN,On Road,Existing,No,HYDE,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2157,PBN,On Road,Proposed,No,GEELONG,ROAD,2500, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2158,PBN,On Road,Proposed,No,SPENCER,STREET,5061, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2159,PBN,On Road,Proposed,No,WILLIAMSTOWN,ROAD,5822, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2160,PBN,On Road,Proposed,No,GEELONG,ROAD,2500, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2161,PBN,On Road,Proposed,No,VICTORIA,STREET,5082, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2162,PBN,On Road,Proposed,No,VICTORIA,STREET,5082, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2163,PBN,On Road,Proposed,No,VICTORIA,STREET,5082, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2164,PBN,On Road,Proposed,No,SPENCER,STREET,5061, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2165,PBN,On Road,Proposed,No,VICTORIA,STREET,5082, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2166,PBN,On Road,Existing,No,HYDE,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2167,PBN,On Road,Proposed,No,VICTORIA,STREET,5082, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2168,PBN,On Road,Proposed,No,WILLIAMSTOWN,ROAD,5822, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2169,PBN,On Road,Proposed,No,VICTORIA,STREET,5082, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2170,PBN,On Road,Proposed,No,VICTORIA,STREET,5082, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2171,PBN,On Road,Proposed,No,WATTLETREE,ROAD,5089, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2172,PBN,On Road,Proposed,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2173,PBN,On Road,Proposed,No,BURKE,ROAD,5874, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2174,PBN,On Road,Proposed,No,WARRIGAL,ROAD,2070, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2175,PBN,On Road,Proposed,No,GLENFERRIE,ROAD,5310, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2176,PBN,On Road,Proposed,No,WATTLETREE,ROAD,5089, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2177,PBN,On Road,Proposed,No,WATTLETREE,ROAD,5089, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2178,PBN,On Road,Proposed,No,WATTLETREE,ROAD,5089, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2179,PBN,On Road,Proposed,No,WARRIGAL,ROAD,2070, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2180,PBN,On Road,Proposed,No,WATTLETREE,ROAD,5089, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2181,PBN,On Road,Proposed,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2182,PBN,On Road,Proposed,No,WATTLETREE,ROAD,5089, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2183,PBN,On Road,Proposed,No,WATTLETREE,ROAD,5089, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2184,PBN,On Road,Proposed,No,WATTLETREE,ROAD,5089, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2185,PBN,On Road,Proposed,No,WATTLETREE,ROAD,5089, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2186,PBN,On Road,Proposed,No,WATTLETREE,ROAD,5089, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2187,PBN,On Road,Proposed,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2188,PBN,On Road,Proposed,No,WARRIGAL,ROAD,2070, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2189,PBN,On Road,Proposed,No,WATTLETREE,ROAD,5089, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2190,PBN,On Road,Proposed,No,BURKE,ROAD,5874, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2191,PBN,On Road,Proposed,No,GLENFERRIE,ROAD,5310, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2192,PBN,On Road,Proposed,No,BURKE,ROAD,5874, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2193,PBN,On Road,Proposed,No,RIVERSDALE,ROAD,5292, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2194,PBN & MTN,On Road,Proposed,No,GLENFERRIE,ROAD,5310, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2195,PBN,On Road,Proposed,No,BURKE,ROAD,5874, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2196,PBN,On Road,Proposed,No,CAMBERWELL,ROAD,5289, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
2197,PBN & MTN,On Road,Proposed,No,GLENFERRIE,ROAD,5310, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
